UNITID,INSTNM,Institution_Type,Major_Code,CIPDESC,CREDLEV,CREDDESC,Avg_Student_Debt,Earnings_1Yr,Earnings_2Yr,Earnings_3Yr,EARN_MDN_1YR,Earnings_4Yr,Earnings_5Yr
449339.0,American Public University System,"Private, for-profit",5213,Management Sciences and Quantitative Methods.,3,Bachelor's Degree,29984,,,,,,
449339.0,American Public University System,"Private, for-profit",5214,Marketing.,3,Bachelor's Degree,30129,42993,36674,52793,53578,56049,62057
449339.0,American Public University System,"Private, for-profit",5218,"General Sales, Merchandising and Related Marketing Operations.",3,Bachelor's Degree,39301,37227,57318,,65639,,
449339.0,American Public University System,"Private, for-profit",5401,History.,3,Bachelor's Degree,29092,48988,43798,37808,35198,48564,53057
449384.0,Gnomon,"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,,,,,,,
449612.0,Louisiana Culinary Institute,"Private, for-profit",1205,Culinary Arts and Related Services.,3,Bachelor's Degree,,,,,,,
449889.0,American College of Education,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
449889.0,American College of Education,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,,,,,,,
449898.0,South University-Tampa,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,47362,39831,44418,46834,44682,60708,67229
449898.0,South University-Tampa,"Private, for-profit",4201,"Psychology, General.",3,Bachelor's Degree,47750,26893,26836,31098,28684,36910,38844
449898.0,South University-Tampa,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,48177,33655,34420,36209,37713,42478,47301
449898.0,South University-Tampa,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,48192,33436,33616,32775,39722,40160,45275
449898.0,South University-Tampa,"Private, for-profit",5122,Public Health.,3,Bachelor's Degree,47839,29498,,,34789,,
449898.0,South University-Tampa,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,39647,65499,66883,71557,77635,78626,90784
449898.0,South University-Tampa,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,47764,37748,39986,42014,43773,48439,54466
450298.0,Strayer University-Delaware,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,41760,59686,61144,66674,67315,77481,83581
450298.0,Strayer University-Delaware,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,42699,66456,65355,68667,71167,78793,87437
450298.0,Strayer University-Delaware,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,48001,38520,40448,40878,43405,50636,54929
450298.0,Strayer University-Delaware,"Private, for-profit",4506,Economics.,3,Bachelor's Degree,,,,,,,
450298.0,Strayer University-Delaware,"Private, for-profit",5201,"Business/Commerce, General.",3,Bachelor's Degree,47169,47245,50096,52973,55431,59763,64524
450298.0,Strayer University-Delaware,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,47164,47363,44407,46825,52373,56398,59529
450298.0,Strayer University-Delaware,"Private, for-profit",5211,International Business.,3,Bachelor's Degree,,,,,,,
450377.0,Strayer University-Alabama,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,41760,59686,61144,66674,67315,77481,83581
450377.0,Strayer University-Alabama,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,42699,66456,65355,68667,71167,78793,87437
450377.0,Strayer University-Alabama,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,48001,38520,40448,40878,43405,50636,54929
450377.0,Strayer University-Alabama,"Private, for-profit",4506,Economics.,3,Bachelor's Degree,,,,,,,
450377.0,Strayer University-Alabama,"Private, for-profit",5201,"Business/Commerce, General.",3,Bachelor's Degree,47169,47245,50096,52973,55431,59763,64524
450377.0,Strayer University-Alabama,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,47164,47363,44407,46825,52373,56398,59529
450377.0,Strayer University-Alabama,"Private, for-profit",5211,International Business.,3,Bachelor's Degree,,,,,,,
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,26167,,,,64329,,
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",1105,Computer Systems Analysis.,3,Bachelor's Degree,,66682,61516,72522,,77746,86346
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",1107,Computer Science.,3,Bachelor's Degree,38542,56886,55964,68381,53832,73463,72149
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,42213,52103,50515,57306,59685,69916,76447
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",1304,Educational Administration and Supervision.,3,Bachelor's Degree,36433,32516,29041,31580,37480,36299,42810
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,42183,39439,35060,37241,39317,38902,45036
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",4400,"Human Services, General.",3,Bachelor's Degree,43310,,,,40125,,
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,,,30228,30668,,33744,39441
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,38812,,,,32482,,
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,40435,42125,42143,43822,46361,49420,55408
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",5122,Public Health.,3,Bachelor's Degree,38612,31854,,,35433,,
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,38967,66327,73870,77728,74861,82469,94955
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,36809,49340,47129,50613,59693,56566,62112
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,38495,47670,44783,49753,53285,55860,60866
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",5208,Finance and Financial Management Services.,3,Bachelor's Degree,32694,48056,52107,59028,47744,63775,64173
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",5210,Human Resources Management and Services.,3,Bachelor's Degree,38596,45188,47260,49148,56465,56152,64654
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",5214,Marketing.,3,Bachelor's Degree,37488,44306,43240,45575,41377,58760,61087
450933.0,Columbia Southern University,"Private, for-profit",301,Natural Resources Conservation and Research.,3,Bachelor's Degree,29888,60105,62260,59697,74546,65626,74518
450933.0,Columbia Southern University,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,29652,47097,58092,62377,53644,73636,82769
450933.0,Columbia Southern University,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,34092,,,,61894,,
450933.0,Columbia Southern University,"Private, for-profit",1507,Quality Control and Safety Technologies/Technicians.,3,Bachelor's Degree,29020,68385,67304,72485,78532,80937,91754
450933.0,Columbia Southern University,"Private, for-profit",3017,Behavioral Sciences.,3,Bachelor's Degree,,,,,,,
450933.0,Columbia Southern University,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,30151,52800,48667,53541,60461,60062,61453
450933.0,Columbia Southern University,"Private, for-profit",4302,Fire Protection.,3,Bachelor's Degree,23512,70128,69691,71770,82718,80338,87912
450933.0,Columbia Southern University,"Private, for-profit",4303,Homeland Security.,3,Bachelor's Degree,29480,,,,62313,,
450933.0,Columbia Southern University,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,34981,46392,45175,46805,51692,50101,60480
450933.0,Columbia Southern University,"Private, for-profit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,26721,,,,83927,,
450933.0,Columbia Southern University,"Private, for-profit",5115,Mental and Social Health Services and Allied Professions.,3,Bachelor's Degree,33010,36507,31839,28947,38439,43461,44714
450933.0,Columbia Southern University,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,31730,50330,49149,52329,58468,57593,63635
450933.0,Columbia Southern University,"Private, for-profit",5210,Human Resources Management and Services.,3,Bachelor's Degree,30481,48176,48935,47529,53843,50348,59483
450979.0,Trident University International,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,12491,55248,52107,51747,64189,,87622
450979.0,Trident University International,"Private, for-profit",1107,Computer Science.,3,Bachelor's Degree,22477,53941,50856,,63594,,
450979.0,Trident University International,"Private, for-profit",4303,Homeland Security.,3,Bachelor's Degree,23101,,,,,,
450979.0,Trident University International,"Private, for-profit",5100,"Health Services/Allied Health/Health Sciences, General.",3,Bachelor's Degree,30203,48519,42682,53874,53313,54990,73662
450979.0,Trident University International,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
450979.0,Trident University International,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,22208,51749,46790,53777,60746,61684,66453
450979.0,Trident University International,"Private, for-profit",5210,Human Resources Management and Services.,3,Bachelor's Degree,31652,,,,59140,,
451103.0,Miami Regional University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,33281,72202,,,,,
451556.0,Southwest University at El Paso,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
451556.0,Southwest University at El Paso,"Private, for-profit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,30547,,,,86211,,
451556.0,Southwest University at El Paso,"Private, for-profit",5122,Public Health.,3,Bachelor's Degree,48742,25356,21312,25596,31612,30015,33621
451556.0,Southwest University at El Paso,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,,,,,,,
451556.0,Southwest University at El Paso,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
451556.0,Southwest University at El Paso,"Private, for-profit",5299,"Business, Management, Marketing, and Related Support Services, Other.",3,Bachelor's Degree,45893,23296,24615,25156,36583,33676,40101
451741.0,CEM College-Bayamon,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,9822,19193,28055,5211,16742,20357,26831
451750.0,Bryant & Stratton College-Wauwatosa,"Private, for-profit",4400,"Human Services, General.",3,Bachelor's Degree,,,,,,,
451750.0,Bryant & Stratton College-Wauwatosa,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
451750.0,Bryant & Stratton College-Wauwatosa,"Private, for-profit",5122,Public Health.,3,Bachelor's Degree,47185,34716,32439,35739,37548,37428,43215
451750.0,Bryant & Stratton College-Wauwatosa,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,,61793,,,71701,,
451750.0,Bryant & Stratton College-Wauwatosa,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,41322,34656,34963,35367,36375,42204,48785
451750.0,Bryant & Stratton College-Wauwatosa,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,,,41937,,,50232,56635
451750.0,Bryant & Stratton College-Wauwatosa,"Private, for-profit",5210,Human Resources Management and Services.,3,Bachelor's Degree,,,,,,,
451750.0,Bryant & Stratton College-Wauwatosa,"Private, for-profit",5214,Marketing.,3,Bachelor's Degree,,,,,,,
451820.0,The Art Institute of Austin,"Private, for-profit",1002,Audiovisual Communications Technologies/Technicians.,3,Bachelor's Degree,41113,22404,27401,30721,18296,37365,37218
451820.0,The Art Institute of Austin,"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,,,33281,26976,,31262,
451820.0,The Art Institute of Austin,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,39880,27193,37208,31524,28738,,53738
451820.0,The Art Institute of Austin,"Private, for-profit",1205,Culinary Arts and Related Services.,3,Bachelor's Degree,34406,27937,27995,32275,30409,33227,40110
451820.0,The Art Institute of Austin,"Private, for-profit",1513,Drafting/Design Engineering Technologies/Technicians.,3,Bachelor's Degree,,35146,46769,,,,
451820.0,The Art Institute of Austin,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,39956,24094,29902,30040,25349,35757,40636
